Species_valid_name	Lot_ID	Collection_site	Equivalent_Albatross_Site	Collection_Period	Individual_ID	New_USNM	USNM_Biorepository	Species_ID_method	Species_ID_person	Species_ID_notes	Notes	Species_ID_year	Species_ID_month	Species_ID_day	Species_ID_date_originallyEntered
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_061	453216	AJ2OM50	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_062	453217	AJ2OM51	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_063	453218	AJ2OM52	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_064	453219	AJ2OM53	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_065	453220	AJ2OM54	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_066	453221	AJ2OM55	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_067	453222	AJ2OM56	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_068	453223	AJ2OM57	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_069	453224	AJ2OM58	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_070	453225	AJ2OM59	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_071	453226	AJ2OM60	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_072	453227	AJ2OM61	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_073	453228	AJ2OM62	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_074	453229	AJ2OM63	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_075	453230	AJ2OM64	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_076	453231	AJ2OM65	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_077	453232	AJ2OM66	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_078	453233	AJ2OM67	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_079	453234	AJ2OM68	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_080	453235	AJ2OM69	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_081	453236	AJ2OM70	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_082	453237	AJ2OM71	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_083	453238	AJ2OM72	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_084	453239	AJ2OM73	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_085	453240	AJ2OM74	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_086	453241	AJ2OM75	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_087	453242	AJ2OM76	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_088	453243	AJ2OM77	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_089	453244	AJ2OM78	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_090	453245	AJ2OM79	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_091	453246	AJ2OM80	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_092	453247	AJ2OM81	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_093	453248	AJ2OM82	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_094	453249	AJ2OM83	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_095	453250	AJ2OM84	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136814	Hamilo_Cove	Hamilo_Cove	Albatross	Adu-AHam_096	453251	AJ2OM85	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_001	444941	AJ2OE42	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_endrachtensis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_003	444943	AJ2OE44	NA	NA	NA	misidentified_origilly_sent_as_Adu	NA	NA	NA	NA
Atherinomorus_endrachtensis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_004	444944	AJ2OE45	NA	NA	NA	misidentified_origilly_sent_as_Adu	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_005	444945	AJ2OE46	Morphology	Kent_Carpenter	This individual was examined & confirmed by KEC as A. duodecimalis. The rest of the lot is a mix of A. duodecimalis & A. endrachtensis. Each individual should be checked prior to subsampling.	NA	2022	3	25	2022-03-25
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_006	444946	AJ2OE47	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_007	444947	AJ2OE48	Morphology	Kent_Carpenter	This individual was examined & confirmed by KEC as A. duodecimalis. The rest of the lot is a mix of A. duodecimalis & A. endrachtensis. Each individual should be checked prior to subsampling.	NA	2022	3	25	2022-03-25
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_008	444948	AJ2OE49	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_009	444949	AJ2OE50	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_010	444950	AJ2OE51	Morphology	Kent_Carpenter	This individual was examined & confirmed by KEC as A. duodecimalis. The rest of the lot is a mix of A. duodecimalis & A. endrachtensis. Each individual should be checked prior to subsampling.	NA	2022	3	25	2022-03-25
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_011	444951	AJ2OE52	Morphology	Kent_Carpenter	This individual was examined & confirmed by KEC as A. duodecimalis. The rest of the lot is a mix of A. duodecimalis & A. endrachtensis. Each individual should be checked prior to subsampling.	NA	2022	3	25	2022-03-25
Atherinomorus_endrachtensis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_012	444952	AJ2OE53	NA	NA	NA	misidentified_origilly_sent_as_Adu	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_013	444953	AJ2OE54	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_014	444954	AJ2OE55	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_015	444955	AJ2OE56	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_016	444956	AJ2OE57	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_endrachtensis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_017	444957	AJ2OE58	NA	NA	NA	misidentified_origilly_sent_as_Adu	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_018	444958	AJ2OE59	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_019	444959	AJ2OE60	Morphology	Kent_Carpenter	This individual was examined & confirmed by KEC as A. duodecimalis. The rest of the lot is a mix of A. duodecimalis & A. endrachtensis. Each individual should be checked prior to subsampling.	NA	2022	3	25	2022-03-25
Atherinomorus_endrachtensis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_020	444960	AJ2OE61	NA	NA	NA	misidentified_origilly_sent_as_Adu	NA	NA	NA	NA
Atherinomorus_endrachtensis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_021	444961	AJ2OE62	NA	NA	NA	misidentified_origilly_sent_as_Adu	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_022	444962	AJ2OE63	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_023	444963	AJ2OE64	NA	NA	Only 5 specimens from this lot was examined by KEC. It appears to be a mix of A. duodecimalis & A. endrachtensis. There is a need to examine each specimen to confirm ID.	NA	NA	NA	NA	NA
Atherinomorus_endrachtensis	150605	Malcochin_Harbor	Malcochin_Harbor	Albatross	Adu-ALin_024	444964	AJ2OE65	NA	NA	NA	misidentified_origilly_sent_as_Adu	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_001	444531	AJ1NZ67	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_002	444532	AJ1NZ68	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_003	444533	AJ1NZ69	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_004	444534	AJ1NZ70	NA	NA	NA	NA	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_005	444743	AJ2OC44	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_endrachtensis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_006	444744	AJ2OC45	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_007	444745	AJ2OC46	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_008	444746	AJ2OC47	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_endrachtensis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_009	444747	AJ2OC48	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_010	444748	AJ2OC49	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_endrachtensis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_011	444749	AJ2OC50	NA	NA	NA	1	NA	NA	NA	NA
Hypoatheri_sp	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_012	444750	AJ2OC51	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_013	444751	AJ2OC52	NA	NA	NA	1	NA	NA	NA	NA
Hypoatheri_sp	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_014	444752	AJ2OC53	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_015	444753	AJ2OC54	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_016	444754	AJ2OC55	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_017	444755	AJ2OC56	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_018	444756	AJ2OC57	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_019	444757	AJ2OC58	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_020	444758	AJ2OC59	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_021	444759	AJ2OC60	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_022	444760	AJ2OC61	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_023	444761	AJ2OC62	NA	NA	NA	0	NA	NA	NA	NA
Hypoatheri_sp	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_024	444762	AJ2OC63	NA	NA	NA	1	NA	NA	NA	NA
Hypoatheri_sp	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_025	444763	AJ2OC64	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_026	444764	AJ2OC65	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_027	444765	AJ2OC66	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_028	444766	AJ2OC67	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_029	444767	AJ2OC68	NA	NA	NA	1	NA	NA	NA	NA
Hypoatheri_sp	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_030	444768	AJ2OC69	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_031	444769	AJ2OC70	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_032	444770	AJ2OC71	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_033	444771	AJ2OC72	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_034	444772	AJ2OC73	NA	NA	NA	0	NA	NA	NA	NA
Hypoatheri_sp	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_035	444773	AJ2OC74	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_036	444774	AJ2OC75	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_037	444775	AJ2OC76	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_038	444776	AJ2OC77	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_endrachtensis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_039	444777	AJ2OC78	NA	NA	NA	0	NA	NA	NA	NA
Hypoatheri_sp	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_040	444778	AJ2OC79	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_041	444779	AJ2OC80	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_042	444780	AJ2OC81	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_043	444781	AJ2OC82	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_044	444782	AJ2OC83	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_045	444783	AJ2OC84	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_046	444784	AJ2OC85	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_047	444785	AJ2OC86	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_048	444786	AJ2OC87	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_049	444787	AJ2OC88	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_050	444788	AJ2OC89	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_051	444789	AJ2OC90	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_052	444790	AJ2OC91	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_053	444791	AJ2OC92	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_054	444792	AJ2OC93	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_055	444793	AJ2OC94	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_056	444794	AJ2OC95	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_057	444795	AJ2OC96	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_058	444796	AJ2OC97	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_059	444797	AJ2OC98	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_060	444798	AJ2OC99	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_061	444799	AJ2OD00	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_062	444800	AJ2OD01	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_063	444801	AJ2OD02	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_064	444802	AJ2OD03	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_065	444559	AJ1NZ95	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_066	444560	AJ1NZ96	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_067	444535	AJ1NZ71	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_068	444536	AJ1NZ72	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_069	444537	AJ1NZ73	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_070	444538	AJ1NZ74	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_071	444539	AJ1NZ75	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_072	444540	AJ1NZ76	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_073	444541	AJ1NZ77	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_074	444542	AJ1NZ78	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_075	444543	AJ1NZ79	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_076	444544	AJ1NZ80	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_077	444545	AJ1NZ81	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_078	444546	AJ1NZ82	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_079	444547	AJ1NZ83	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_080	444548	AJ1NZ84	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_081	444549	AJ1NZ85	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_082	444550	AJ1NZ86	NA	NA	NA	0	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_083	444551	AJ1NZ87	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_084	444552	AJ1NZ88	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_085	444553	AJ1NZ89	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_086	444554	AJ1NZ90	NA	NA	NA	1	NA	NA	NA	NA
Atherinomorus_duodecimalis	136819	Matnog_Bay	Matnog_Bay	Albatross	Adu-AMat_087	444555	AJ1NZ91	NA	NA	NA	1	NA	NA	NA	NA
